id,relevance_score,confidence_score,freebase_types,desc_index
Bundesamt für Migration und Flüchtlinge,0.3245,3.9,['/organization/organization'],132
Orientierungskurs,0.3222,2.076,[],132
Alphabetisierung (Lesefähigkeit),0.2579,3.468,"['/media_common/quotation_subject', '/organization/organization_sector']",132
Migration,0.1999,0.9822,[],132
Deutsche Sprache,0.1411,1.206,"['/language/languoid', '/book/book_subject', '/fictional_universe/fictional_language', '/education/field_of_study', '/business/industry', '/media_common/netflix_genre', '/language/human_language']",132
100,0.0,0.5,[],132
900,0.0,0.5,[],132
400,0.0,0.5,[],132
600,0.0,0.5,[],132
Altersdiskriminierung,0.1963,5.283,['/film/film_subject'],134
Wohlbefinden,0.1403,1.291,[],134
Sturzprävention,0.1693,2.963,[],135
Fitness,0.1174,0.9758,"['/cvg/computer_game_subject', '/education/field_of_study', '/book/book_subject', '/organization/organization_sector', '/exhibitions/exhibition_subject', '/business/industry', '/media_common/media_genre', '/internet/blog', '/cvg/cvg_genre']",135
Bezirk Schöneberg,0.3227,1.273,"['/location/administrative_division', '/location/dated_location', '/location/location', '/location/statistical_region']",136
Bezirk Tempelhof,0.1411,4.194,"['/location/administrative_division', '/location/dated_location', '/location/location', '/location/statistical_region']",136
6,0.0,0.5,[],136
19,0.0,0.5,[],136
16,0.0,0.5,[],136
Kaffee,0.01007,1.144,"['/food/beverage_type', '/food/food', '/media_common/quotation_subject', '/interests/hobbyist', '/business/product_category', '/food/ingredient', '/book/book_subject', '/food/beverage', '/celebrities/abused_substance']",137
Erzählcafé,0.1295,2.919,[],139
RBO,0.0,0.5,['/organization/organization'],140
4,0.0,0.5,[],140
6,0.0,0.5,[],140
13,0.0,0.5,[],140
Selbsthilfegruppe,0.4656,1.501,"['/broadcast/genre', '/film/film_genre', '/media_common/media_genre', '/media_common/quotation_subject', '/business/consumer_product', '/media_common/literary_genre', '/book/book_subject', '/tv/tv_genre']",141
Demenz,0.457,5.836,"['/medicine/symptom', '/book/book_subject', '/people/cause_of_death', '/medicine/disease', '/fictional_universe/medical_condition_in_fiction', '/film/film_subject', '/medicine/disease_cause', '/organization/organization_sector', '/medicine/icd_9_cm_classification', '/medicine/risk_factor']",141
Problemlösen,0.4493,1.146,"['/interests/interest', '/cvg/cvg_genre', '/interests/hobby', '/media_common/media_genre', '/book/book_subject']",141
Selbsthilfegruppe,0.4294,4.262,"['/broadcast/genre', '/film/film_genre', '/media_common/media_genre', '/media_common/quotation_subject', '/business/consumer_product', '/media_common/literary_genre', '/book/book_subject', '/tv/tv_genre']",141
Hilfe zur Selbsthilfe,0.3588,4.346,[],141
1,0.0,0.5,[],141
2,0.0,0.5,[],141
3,0.0,0.5,[],141
47378995,0.0,0.5,[],141
Pflegende Angehörige,0.4134,3.656,[],146
Pflegende Angehörige,0.4134,3.656,[],147
Kaffee,0.05269,1.161,"['/food/beverage_type', '/food/food', '/media_common/quotation_subject', '/interests/hobbyist', '/business/product_category', '/food/ingredient', '/book/book_subject', '/food/beverage', '/celebrities/abused_substance']",151
Pflegende Angehörige,0.2968,2.264,[],152
Erstaufnahmeeinrichtung (Deutschland),0.6794,2.779,[],153
Bundesamt für Migration und Flüchtlinge,0.6056,5.295,['/organization/organization'],153
Bundesamt für Migration und Flüchtlinge,0.5586,10.43,['/organization/organization'],153
Flüchtling,0.4768,2.962,"['/education/field_of_study', '/book/book_subject', '/award/award_winning_work']",153
Asyl,0.4729,1.957,[],153
Psychotherapie,0.4592,2.009,"['/organization/role', '/business/industry', '/people/profession', '/fictional_universe/character_occupation', '/book/book_subject', '/film/film_subject', '/organization/organization_sector', '/organization/organization_type']",153
Psychotherapeut,0.4428,4.27,['/people/profession'],153
Psychotherapie,0.4399,4.438,"['/organization/role', '/business/industry', '/people/profession', '/fictional_universe/character_occupation', '/book/book_subject', '/film/film_subject', '/organization/organization_sector', '/organization/organization_type']",153
Sexuelle Orientierung,0.3334,5.947,[],153
LGBT,0.2889,10.84,"['/film/film_genre', '/book/book_subject', '/film/film_festival_focus', '/theater/theater_genre', '/media_common/netflix_genre', '/film/film_subject', '/internet/website_category', '/tv/tv_genre', '/award/award_discipline', '/media_common/media_genre', '/organization/organization_sector']",153
Psychologische Beratung,0.2724,2.389,"['/business/industry', '/medicine/medical_treatment', '/education/field_of_study', '/organization/organization_sector']",153
Queer,0.2501,1.208,[],153
Sexuelle Orientierung,0.2137,5.947,[],153
Migration,0.2071,2.202,[],153
Arzt,0.1854,1.028,"['/fictional_universe/character_occupation', '/media_common/quotation_subject', '/book/book_subject', '/people/profession', '/visual_art/art_subject']",153
Berlin,0.1756,2.831,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",153
Kultur,0.1592,1.65,"['/architecture/museum', '/architecture/structure', '/location/location', '/projects/project_focus', '/travel/tourist_attraction', '/architecture/building']",153
Jurist,0.1268,1.858,"['/book/book_subject', '/people/profession']",153
Dublin,0.09598,3.516,"['/location/statistical_region', '/travel/travel_destination', '/tv/tv_location', '/location/citytown', '/periodicals/newspaper_circulation_area', '/fictional_universe/fictional_setting', '/business/employer', '/government/governmental_jurisdiction', '/sports/sports_team_location', '/book/book_subject', '/food/beer_country_region', '/organization/organization_scope', '/location/location', '/location/dated_location', '/film/film_location', '/location/administrative_division']",153
Betreutes Wohnen,0.5906,2.105,['/business/industry'],154
Behinderung,0.3294,1.705,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",154
Wohngemeinschaft,0.275,3.015,[],154
Gemeinschaft,0.2052,0.9564,"['/radio/radio_subject', '/conferences/conference_subject', '/internet/website_category', '/organization/organization_sector', '/organization/organization_type', '/book/book_subject', '/media_common/quotation_subject', '/event/speech_topic']",154
Selbstversorgung,0.1029,1.513,"['/business/industry', '/visual_art/art_subject', '/organization/organization_sector', '/book/book_subject', '/media_common/quotation_subject']",154
Berlin-Charlottenburg,0.07182,2.076,"['/location/statistical_region', '/location/place_with_neighborhoods', '/location/dated_location', '/location/citytown', '/location/location']",154
Betreuten Einzelwohnen,0.0,0.5,['/organization/organization'],154
BEW,0.0,0.5,['/organization/organization'],154
Therapeutischen Wohngemeinschaft,0.0,0.5,['/organization/organization'],154
TWG,0.0,0.5,['/organization/organization'],154
Homosexualität,0.2625,7.077,"['/book/book_subject', '/law/legal_subject', '/film/film_subject', '/cvg/computer_game_subject', '/media_common/quotation_subject']",155
HIV,0.1338,5.992,"['/medicine/disease_cause', '/biology/organism_classification']",155
Psychologische Beratung,0.117,1.805,"['/business/industry', '/medicine/medical_treatment', '/education/field_of_study', '/organization/organization_sector']",155
Gleitmittel,0.1026,3.266,[],155
Bisexualität,0.08194,2.431,"['/media_common/netflix_genre', '/film/film_subject', '/book/book_subject']",155
Berlin,0.05219,2.15,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",155
MANEO,0.0,0.5,['/location/location'],155
Abenteuerspielplatz,0.2697,1.789,['/book/book_subject'],156
Berlin,0.1088,2.166,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",156
Bogenschießen,0.1055,1.834,"['/olympics/olympic_sport', '/sports/sport', '/interests/hobby', '/cvg/computer_game_subject', '/interests/interest']",156
www.akib.de,0.0,0.5,[''],156
29,0.0,0.5,[],156
6,0.0,0.5,[],156
Erwachsenen- und Weiterbildung,0.3736,2.37,"['/business/industry', '/media_common/media_genre', '/education/field_of_study', '/education/school_category']",157
Bundesvereinigung Lebenshilfe,0.0521,1.313,"['/business/employer', '/organization/organization']",157
Berlin,0.03816,2.119,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",157
Volkshochschulen,0.0,0.5,['/organization/organization'],157
Mittlerer Schulabschluss,0.1245,2.489,['/education/educational_degree'],158
Grammatik,0.1021,4.511,[],158
Weiterführende Schule,0.08492,1.919,"['/government/government_service', '/education/school_category', '/education/educational_degree', '/architecture/building_function']",158
Sprachverständnis,0.06373,1.918,[],158
Orthographie,0.02005,1.222,"['/education/field_of_study', '/book/book_subject']",158
4,0.0,0.5,[],158
6,0.0,0.5,[],158
9,0.0,0.5,[],158
Familienzentrum,0.359,1.834,[],159
Hilfen zur Erziehung,0.2483,3.294,[],159
Berlin-Weißensee,0.1665,1.857,"['/location/dated_location', '/location/statistical_region', '/location/citytown', '/location/location']",159
Stadtteilmutter,0.1556,1.728,[],159
Berlin-Pankow,0.07205,1.043,"['/location/statistical_region', '/location/location', '/location/dated_location', '/location/citytown']",159
Bürgerhaus,0.0,1.013,[],159
Snoezelen,0.2397,1.297,[],160
Kindertagesstätte,0.2362,1.07,"['/book/book_subject', '/travel/accommodation_feature']",160
Matt Lamb,0.0,0.5,['/people/person'],160
Tonwerkstatt,0.0,0.5,['/organization/organization'],160
Lernen,0.3545,1.101,"['/interests/hobby', '/interests/interest', '/media_common/quotation_subject', '/projects/project_focus', '/education/field_of_study']",161
Gesundheit,0.3457,1.977,"['/media_common/quotation_subject', '/business/industry', '/organization/organization_sector', '/media_common/literary_genre', '/internet/website_category', '/education/field_of_study', '/radio/radio_subject', '/broadcast/genre', '/media_common/media_genre', '/exhibitions/exhibition_subject', '/internet/blog', '/business/product_category', '/organization/organization_type', '/book/book_subject', '/book/periodical_subject']",161
